"dec1","dec2","hex1","hex2","hex3","modrm","#operands","operand1","operand2","66H ?","REP ?","REPE ?","mnemonic","#asm_operands","asm operand1","asm operand2","asm operand3","eflags","fpu flags","exception fpu","exception p","exception r","exception v",
216,0,"D8",,,"/0",0,,,FALSE,,,"fadd",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/1",0,,,FALSE,,,"fmul",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/2",0,,,FALSE,,,"fcom",1,"m 32",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/3",0,,,FALSE,,,"fcomp",1,"m 32",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/4",0,,,FALSE,,,"fsub",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/5",0,,,FALSE,,,"fsubr",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/6",0,,,FALSE,,,"fdiv",1,"m 32",,,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,0,"D8",,,"/7",0,,,FALSE,,,"fdivr",1,"m 32",,,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,192,"D8","C0",,,0,,,FALSE,,,"fadd",2,"st(0)","st(0)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,193,"D8","C1",,,0,,,FALSE,,,"fadd",2,"st(0)","st(1)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,194,"D8","C2",,,0,,,FALSE,,,"fadd",2,"st(0)","st(2)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,195,"D8","C3",,,0,,,FALSE,,,"fadd",2,"st(0)","st(3)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,196,"D8","C4",,,0,,,FALSE,,,"fadd",2,"st(0)","st(4)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,197,"D8","C5",,,0,,,FALSE,,,"fadd",2,"st(0)","st(5)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,198,"D8","C6",,,0,,,FALSE,,,"fadd",2,"st(0)","st(6)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,199,"D8","C7",,,0,,,FALSE,,,"fadd",2,"st(0)","st(7)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,200,"D8","C8",,,0,,,FALSE,,,"fmul",2,"st(0)","st(0)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,201,"D8","C9",,,0,,,FALSE,,,"fmul",2,"st(0)","st(1)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,202,"D8","CA",,,0,,,FALSE,,,"fmul",2,"st(0)","st(2)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,203,"D8","CB",,,0,,,FALSE,,,"fmul",2,"st(0)","st(3)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,204,"D8","CC",,,0,,,FALSE,,,"fmul",2,"st(0)","st(4)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,205,"D8","CD",,,0,,,FALSE,,,"fmul",2,"st(0)","st(5)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,206,"D8","CE",,,0,,,FALSE,,,"fmul",2,"st(0)","st(6)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,207,"D8","CF",,,0,,,FALSE,,,"fmul",2,"st(0)","st(7)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,208,"D8","D0",,,0,,,FALSE,,,"fcom",1,"st(0)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,209,"D8","D1",,,0,,,FALSE,,,"fcom",1,"st(1)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,210,"D8","D2",,,0,,,FALSE,,,"fcom",1,"st(2)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,211,"D8","D3",,,0,,,FALSE,,,"fcom",1,"st(3)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,212,"D8","D4",,,0,,,FALSE,,,"fcom",1,"st(4)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,213,"D8","D5",,,0,,,FALSE,,,"fcom",1,"st(5)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,214,"D8","D6",,,0,,,FALSE,,,"fcom",1,"st(6)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,215,"D8","D7",,,0,,,FALSE,,,"fcom",1,"st(7)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,216,"D8","D8",,,0,,,FALSE,,,"fcomp",1,"st(0)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,217,"D8","D9",,,0,,,FALSE,,,"fcomp",1,"st(1)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,218,"D8","DA",,,0,,,FALSE,,,"fcomp",1,"st(2)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,219,"D8","DB",,,0,,,FALSE,,,"fcomp",1,"st(3)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,220,"D8","DC",,,0,,,FALSE,,,"fcomp",1,"st(4)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,221,"D8","DD",,,0,,,FALSE,,,"fcomp",1,"st(5)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,222,"D8","DE",,,0,,,FALSE,,,"fcomp",1,"st(6)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,223,"D8","DF",,,0,,,FALSE,,,"fcomp",1,"st(7)",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,224,"D8","E0",,,0,,,FALSE,,,"fsub",2,"st(0)","st(0)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,225,"D8","E1",,,0,,,FALSE,,,"fsub",2,"st(0)","st(1)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,226,"D8","E2",,,0,,,FALSE,,,"fsub",2,"st(0)","st(2)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,227,"D8","E3",,,0,,,FALSE,,,"fsub",2,"st(0)","st(3)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,228,"D8","E4",,,0,,,FALSE,,,"fsub",2,"st(0)","st(4)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,229,"D8","E5",,,0,,,FALSE,,,"fsub",2,"st(0)","st(5)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,230,"D8","E6",,,0,,,FALSE,,,"fsub",2,"st(0)","st(6)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,231,"D8","E7",,,0,,,FALSE,,,"fsub",2,"st(0)","st(7)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,232,"D8","E8",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(0)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,233,"D8","E9",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(1)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,234,"D8","EA",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(2)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,235,"D8","EB",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(3)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,236,"D8","EC",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(4)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,237,"D8","ED",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(5)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,238,"D8","EE",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(6)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,239,"D8","EF",,,0,,,FALSE,,,"fsubr",2,"st(0)","st(7)",,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,240,"D8","F0",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(0)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,241,"D8","F1",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(1)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,242,"D8","F2",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(2)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,243,"D8","F3",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(3)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,244,"D8","F4",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(4)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,245,"D8","F5",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(5)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,246,"D8","F6",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(6)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,247,"D8","F7",,,0,,,FALSE,,,"fdiv",2,"st(0)","st(7)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,248,"D8","F8",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(0)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,249,"D8","F9",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(1)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,250,"D8","FA",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(2)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,251,"D8","FB",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(3)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,252,"D8","FC",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(4)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,253,"D8","FD",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(5)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,254,"D8","FE",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(6)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
216,255,"D8","FF",,,0,,,FALSE,,,"fdivr",2,"st(0)","st(7)",,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/0",0,,,FALSE,,,"fld",1,"m 32",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/2",0,,,FALSE,,,"fst",1,"m 32",,,,"C1","IS,IA,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/3",0,,,FALSE,,,"fstp",1,"m 32",,,,"C1","IS,IA,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/4",0,,,TRUE,,,"fldenv",1,"m 112/224",,,,"C0,C1,C2,C3",,"GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/5",0,,,FALSE,,,"fldcw",1,"m 16",,,,,,"GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/6",0,,,TRUE,,,"fnstenv",1,"m 112/224",,,,,,"GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,0,"D9",,,"/7",0,,,FALSE,,,"fnstcw",1,"m 16",,,,,,"GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,192,"D9","C0",,,0,,,FALSE,,,"fld",1,"st(0)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,193,"D9","C1",,,0,,,FALSE,,,"fld",1,"st(1)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,194,"D9","C2",,,0,,,FALSE,,,"fld",1,"st(2)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,195,"D9","C3",,,0,,,FALSE,,,"fld",1,"st(3)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,196,"D9","C4",,,0,,,FALSE,,,"fld",1,"st(4)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,197,"D9","C5",,,0,,,FALSE,,,"fld",1,"st(5)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,198,"D9","C6",,,0,,,FALSE,,,"fld",1,"st(6)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,199,"D9","C7",,,0,,,FALSE,,,"fld",1,"st(7)",,,,"C1","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
217,200,"D9","C8",,,0,,,FALSE,,,"fxch",1,"st(0)",,,,"C1","IS","NM","NM","NM",
217,201,"D9","C9",,,0,,,FALSE,,,"fxch",1,"st(1)",,,,"C1","IS","NM","NM","NM",
217,202,"D9","CA",,,0,,,FALSE,,,"fxch",1,"st(2)",,,,"C1","IS","NM","NM","NM",
217,203,"D9","CB",,,0,,,FALSE,,,"fxch",1,"st(3)",,,,"C1","IS","NM","NM","NM",
217,204,"D9","CC",,,0,,,FALSE,,,"fxch",1,"st(4)",,,,"C1","IS","NM","NM","NM",
217,205,"D9","CD",,,0,,,FALSE,,,"fxch",1,"st(5)",,,,"C1","IS","NM","NM","NM",
217,206,"D9","CE",,,0,,,FALSE,,,"fxch",1,"st(6)",,,,"C1","IS","NM","NM","NM",
217,207,"D9","CF",,,0,,,FALSE,,,"fxch",1,"st(7)",,,,"C1","IS","NM","NM","NM",
217,208,"D9","D0",,,0,,,FALSE,,,"fnop",0,,,,,,,"NM","NM","NM",
217,224,"D9","E0",,,0,,,FALSE,,,"fchs",0,,,,,"C1","IS","NM","NM","NM",
217,225,"D9","E1",,,0,,,FALSE,,,"fabs",0,,,,,"C1","IS","NM","NM","NM",
217,228,"D9","E4",,,0,,,FALSE,,,"ftst",0,,,,,"C0,C1,C2,C3","IS,IA,D","NM","NM","NM",
217,229,"D9","E5",,,0,,,FALSE,,,"fxam",0,,,,,"C0,C1,C2,C3",,"NM","NM","NM",
217,232,"D9","E8",,,0,,,FALSE,,,"fld1",0,,,,,"C1","IS","NM","NM","NM",
217,233,"D9","E9",,,0,,,FALSE,,,"fldl2t",0,,,,,"C1","IS","NM","NM","NM",
217,234,"D9","EA",,,0,,,FALSE,,,"fldl2e",0,,,,,"C1","IS","NM","NM","NM",
217,235,"D9","EB",,,0,,,FALSE,,,"fldpi",0,,,,,"C1","IS","NM","NM","NM",
217,236,"D9","EC",,,0,,,FALSE,,,"fldlg2",0,,,,,"C1","IS","NM","NM","NM",
217,237,"D9","ED",,,0,,,FALSE,,,"fldln2",0,,,,,"C1","IS","NM","NM","NM",
217,238,"D9","EE",,,0,,,FALSE,,,"fldz",0,,,,,"C1","IS","NM","NM","NM",
217,240,"D9","F0",,,0,,,FALSE,,,"f2xm1",0,,,,,"C1","IS,IA,D,U,P","NM","NM","MM",
217,241,"D9","F1",,,0,,,FALSE,,,"fyl2x",0,,,,,"C1","IS,IA,Z,D,U,O,P","NM","NM","NM",
217,242,"D9","F2",,,0,,,FALSE,,,"fptan",0,,,,,"C1,C2","IS,IA,D,U,P","NM","NM","NM",
217,243,"D9","F3",,,0,,,FALSE,,,"fpatan",0,,,,,"C1","IS,IA,D,U,P","NM","NM","NM",
217,244,"D9","F4",,,0,,,FALSE,,,"fxtract",0,,,,,"C1","IS,IA,Z,D","NM","NM","NM",
217,245,"D9","F5",,,0,,,FALSE,,,"fprem1",0,,,,,"C0,C1,C2,C3","IS,IA,D,U","NM","NM","NM",
217,246,"D9","F6",,,0,,,FALSE,,,"fdecstp",0,,,,,"C1",,"NM","NM","NM",
217,247,"D9","F7",,,0,,,FALSE,,,"fincstp",0,,,,,"C1",,"NM","NM","NM",
217,248,"D9","F8",,,0,,,FALSE,,,"fprem",0,,,,,"C0,C1,C2,C3","IS,IA,D,U","NM","NM","NM",
217,249,"D9","F9",,,0,,,FALSE,,,"fyl2xp1",0,,,,,"C1","IS,IA,Z,D,U,O,P","NM","NM","NM",
217,250,"D9","FA",,,0,,,FALSE,,,"fsqrt",0,,,,,"C1","IS,IA,D,P","NM","NM","NM",
217,251,"D9","FB",,,0,,,FALSE,,,"fsincos",0,,,,,"C1,C2","IS,IA,D,U,P","NM","NM","NM",
217,252,"D9","FC",,,0,,,FALSE,,,"frndint",0,,,,,"C1","IS,IA,D,P","NM","NM","NM",
217,253,"D9","FD",,,0,,,FALSE,,,"fscale",0,,,,,"C1","IS,IA,D,U,O,P","NM","NM","NM",
217,254,"D9","FE",,,0,,,FALSE,,,"fsin",0,,,,,"C1,C2","IS,IA,D,P","NM","NM","NM",
217,255,"D9","FF",,,0,,,FALSE,,,"fcos",0,,,,,"C1,C2","IS,IA,D,P","NM","NM","NM",
218,0,"DA",,,"/0",0,,,FALSE,,,"fiadd",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/1",0,,,FALSE,,,"fimul",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/2",0,,,FALSE,,,"ficom",1,"m 32",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/3",0,,,FALSE,,,"ficomp",1,"m 32",,,,"C0,C1,C2,C3","IS,IA,D","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/4",0,,,FALSE,,,"fisub",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/5",0,,,FALSE,,,"fisubr",1,"m 32",,,,"C1","IS,IA,D,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/6",0,,,FALSE,,,"fidiv",1,"m 32",,,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,0,"DA",,,"/7",0,,,FALSE,,,"fidivr",1,"m 32",,,,"C1","IS,IA,D,Z,U,O,P","GP,SS,NM,PF,AC","GP,SS,NM","GP,SS,NM,PF,AC",
218,192,"DA","C0",,,0,,,FALSE,,,"fcmovb",2,"st(0)","st(0)",,,"C1","IS","NM","NM","NM","p6-"
218,193,"DA","C1",,,0,,,FALSE,,,"fcmovb",2,"st(0)","st(1)",,,"C1","IS","NM","NM","NM","p6-"
